	GPA Range	Degree	Specialization	GPA	courses
743	2	0	5	2.438745724831661	CS2309,CS1010S,CS1010FC/X,CS2040,CS5425,CS5339,CS2030,CS1231,CS1010E,CS6208,CS1101S,CS5242,CS1010,BT5110,CS5215
744	3	1	6	3.885489217568821	CS4226,CS5422,CS3220,CS5229,CS4344,CS4239,CS3205,CS6205,CS5248,CS5233,CS5476,CS3282,CS6211,CS4232,CS4271,CS2100,CS2105,CS5439
745	3	0	2	3.9556926687968414	CS4243,CS3281,CS2281,CS4235,CS4351,CS3282,CS2100,CS5233,CS4249
746	4	1	0	4.361086000247063	CS2040,CS5223,CS1101S,CS2100,CS5332,CS1010S,CS1010E,CS3284,CS3203,CS6211,CS5224,CS3882,CS5272,CS1231,CS4880,CS1281,CS3282,CS1010FC/X,CS6280
747	4	1	4	4.584043982069425	CS6206,CS2104,CS4216,CS3211,CS5219,CS5214,CS3212,CS5215,CS5218
748	4	1	9	4.5476594618449315	CS3237,CS4216,CS3103,CS5346,CS6270,CS4222,CS6207,CS4214,CS5271,CS3234,CS6211,CS2105,CS6215,CS5321,CS5214,CS5342,CS6202,CS5218,CS3211,CS5248,CS4242
749	4	1	9	4.604645914504107	CS5339,CS6270,CS5223,CS4220,CS5340,CS2100,CS6220,CS4223,CS5344,CS6207,CS5228,CS5330,CS5224,CS4246,CS3220,CS5239,CS4231,CS6222,CS6244,CS6213
750	4	0	1	4.221954288722331	CS4243,CS5237,CS3241,CS1020E,CS4350,CS1010,CS5343,CS6241,CS3242,CS3249,CS4235,CS2010,CS4351,CS4345,CS5246,CS1020,CS4249
751	3	1	6	3.1066568699764963	CS2104,CS4216,CS5425,CS6202,CS5346,CS1231,CS5218,CS6243,CS3211,CS5219,CS5271,CS5236,CS6215,CS4212,CS4214
752	4	1	2	4.960012490178048	CS2113,CS5346,CS5241,CS3284,CS3217,CS3282,CS6211,CS6213,CS5250,CS4218,CS2103T
753	3	0	1	3.771708390018765	CS6206,CS3241,CS5237,CS5339,CS3242,CS5340,CS5242,CS4278,CS5271,CS6208,CS6211,CS6230,CS4243,CS5343,CS5478,CS5240,CS4247,CS3240,CS6213,CS5246
754	3	0	5	3.0940027399858225	CS2104,CS4215,CS5237,CS5240,CS1010S,CS4350,CS3234,CS5271,CS3211,CS5215,CS3249,CS4235,CS3212,CS3218,CS5218
755	3	1	4	3.2026626008078565	CS4243,CS3243,CS5345,CS5339,CS3244,CS4278,CS5478,CS5340,CS6208,CS4220,CS5242,CS5344,CS5215,CS5218,CS4248
756	2	1	4	2.3128968900142466	CS3243,CS5345,CS2113,CS6234,CS3205,CS3236,CS4244,CS3230,CS5330,CS2108,CS5340,CS4234,CS6220,CS5236,CS6222
757	4	0	7	4.294633029140275	CS4215,CS3220,CS6270,CS4237,CS3211,CS5271,CS3281,CS2281,CS6211,CS4231,CS5236,CS5250,CS6215,CS4345
758	3	1	2	3.5623133604068875	CS5424,CS3237,CS5223,CS4237,CS3281,CS5233,CS6211,CS2100,CS4222
759	3	0	5	3.666254664732477	CS3202,CS1010FC/X,CS1010S,CS3219,CS2220,CS3211,CS3226,CS2281,CS3281,CS5476,CS3203,CS4234,CS2106,CS3233
760	3	1	2	3.5821120410582368	CS5424,CS5223,CS3281,CS3282,CS6211,CS6213,CS2106,CS4231,CS4345,CS4223,CS3210,CS2100,CS5224
761	3	1	0	3.765112033606096	CS1010S,CS2040,CS3219,CS3283,CS1280,CS1101S,CS2040C
762	4	0	2	4.837106212058916	CS5238,CS5234,CS5230,CS3230,CS5330,CS3225,CS4232,CS4234,CS4257,CS4231,CS3233
763	2	1	9	2.3995106774632107	CS2309,CS2040,CS5232,CS1010E,CS2113,CS3219,CS1010,CS3205,CS5271,CS3217,CS4880,CS3282,CS4239
764	3	0	3	3.905443605058616	CS6206,CS2309,CS5237,CS2040,CS2030,CS4350,CS1280,CS3236,CS5330,CS3240,CS4235,CS1101S,CS4240,CS4257,CS2010,CS5234,CS1010J,CS2020
765	4	1	1	4.743255865999877	CS5424,CS4226,CS5229,CS4344,CS6270,CS4237,CS5239,CS3281,CS2281,CS3282,CS6213,CS6211,CS5233,CS4231,CS4345,CS5250,CS4223
766	3	1	5	3.928162132570984	CS5424,CS5322,CS3220,CS6270,CS3205,CS4237,BT5110,CS3281,CS2281,CS6213,CS6211,CS4271,CS4221,CS2100,CS4223,CS5344,CS5224
767	4	1	9	4.030895207592138	CS3247,CS3220,CS3236,CS3211,CS3281,CS2281,CS3282,CS4231,CS6234,CS4223,CS3210,CS5224
768	4	0	9	4.4301036096509865	CS5238,CS3103,CS1101S,CS6234,CS3284,CS3203,CS5236,CS6204,CS2113,CS1231,CS2220,CS3205,CS3230,CS4231,CS4239,CS4237,CS3225,CS4234,CS3233,CS5215,CS1010J
769	3	0	4	3.88263124614982	CS5237,CS5238,CS2220,CS5230,CS3230,CS5330,CS4232,CS4234,CS5236,CS6234,CS3233,CS4231
770	3	1	2	3.4149472558011364	CS3220,CS5238,CS3103,CS5234,CS6234,CS5230,CS3230,CS4232,CS4234,CS4257,CS5236,CS4231,CS3233,CS6204
771	3	1	4	3.61200082093272	CS5237,CS4216,CS2113,CS6202,CS2220,CS5234,CS3236,CS5271,CS4232,CS4234,CS4257,CS4231,CS5236,CS3233,CS3212,CS6215,CS5215
772	3	0	7	3.0180994070266736	CS5424,CS4245,CS5223,CS3283,CS5249,CS5222,CS2281,CS4347,CS6213,CS6211,CS4241,CS4223,CS6203,CS6207
773	3	1	8	3.0420741125940465	CS4215,CS3241,CS5237,CS5238,CS2220,CS5230,CS3236,CS3230,CS6203,CS4220,CS2102,CS4234,CS4231,CS5236,BT5110,CS5246,CS5215,CS4248
774	3	1	7	3.0920709223863034	CS2309,CS3247,CS6206,CS4216,CS6202,CS1280,CS6243,CS3242,CS1101S,CS6215
775	4	1	3	4.123217952965903	CS4216,CS6220,CS5344,CS5228,CS5271,CS3234,CS2102,CS6215,CS2104,CS5424,CS5214,CS3223,CS4215,CS6280,CS3211,CS6213,CS5226,BT5110,CS5215
776	2	0	1	2.149072559883201	CS4243,CS5237,CS2040,CS4247,CS3205,CS3211,CS5219,CS3212,CS5331,CS4220,CS3249,CS4221,CS6220,CS5246,CS5218
777	3	0	4	3.8040543820891948	CS5346,CS1280,CS4347,CS4221,CS1010,CS4241,CS2113T,CS6207,CS4248,CS2309,CS3284,CS2040C,CS4211,CS2030,CS2220,CS4880,CS3282,CS6212,CS3223,CS1010FC/X,CS3245,CS6203,CS1010J
778	4	0	1	4.817398232225897	CS5422,CS3237,CS6240,CS5232,CS3211,CS6244,CS3217,CS4880,CS3249,CS5215,CS4249
779	3	0	1	3.9085064116859263	CS5229,CS6280,CS5248,CS5233,CS2281,CS3281,CS6211,CS6220,CS4214,CS4223,CS4248,CS5321
780	3	0	3	3.1027545251052246	CS2104,CS6206,CS5345,CS5346,CS6270,CS5223,CS3283,CS4237,CS2108,CS2102,CS2100,CS6212,CS4241,CS5342,CS5246,CS4242,CS4248,CS5241
781	3	0	5	3.2442938489180286	CS5424,CS3247,CS3220,CS2220,CS3236,CS5239,CS5233,CS6213,CS6211,CS5250,CS4231,CS2106,CS3210,CS5215,CS4223
782	3	0	8	3.789610694383164	CS3247,CS3241,CS5237,CS3221,CS5331,CS3242,CS4235,CS6231,CS5344,CS4271,CS6230,CS3218,CS4243,CS5343,CS4247,CS6243,CS3249,CS4240,CS5246,CS5231
783	4	0	6	4.462402755587683	CS4215,CS3247,CS3236,CS5230,CS3230,CS3234,CS5330,CS3211,CS4232,CS4231,CS6234,CS5234,CS3212,CS5236,CS3218
784	3	1	8	3.173706684626885	CS6206,CS3221,CS4344,CS4224,CS5223,BT5110,CS3281,CS3242,CS5425,CS6209,CS6211,CS2105,CS5224,CS4238,CS6280,CS4237,CS6243,CS5248,CS3240,CS3223
785	4	0	6	4.163728955121283	CS2309,CS1010S,CS2040,CS5238,CS2030,CS1231,CS6234,CS5249,CS5230,CS1101S,CS4249,CS5342,CS1010,CS5218,CS1010J,CS2020,CS1020E
786	3	0	6	3.718000280762916	CS4243,CS6207,CS3244,CS4244,CS5478,CS6244,CS5340,CS4220,CS5242,CS6220,CS4345,BT5110,CS5344,CS4246,CS4248,CS6222
787	3	1	0	3.181148357743285	CS3247,CS3241,CS5237,CS4351,CS6231,CS6207,CS5231,CS4245,CS3236,CS6209,CS4271,CS6230,CS5439,CS5345,CS2220,CS3230,CS4238,CS5342,CS1020,CS5240,CS5230,CS6243,CS3225,CS5322,CS4242
788	3	1	5	3.6001754893290467	CS5240,CS3220,CS2030,CS5339,CS4237,CS3234,CS3281,CS3282,CS6213,CS4235,CS3210,CS4246,CS6207,CS4248,CS6222
789	3	1	1	3.3408867388367045	CS3243,CS5425,CS4214,CS3234,CS6209,CS4238,CS6211,CS4236,CS4239,BT5110,CS5241
790	3	0	1	3.3599195352760445	CS6270,CS4237,CS3211,CS5219,CS6213,CS4257,CS4345,CS5322,CS3210
791	3	0	1	3.499994066825776	CS6206,CS5424,CS4226,CS3237,CS3220,CS5229,CS6270,CS5223,CS6205,CS3282,CS6211,CS2100,CS4231,CS2105,CS5321,CS6204
792	3	1	7	3.5798934057539915	CS3221,CS3247,CS3241,CS5343,CS4237,CS3284,CS3281,CS3249,CS3217,CS4351,CS4257,CS5236,CS4231,CS2106,CS4223,CS5224,CS4345
793	3	1	6	3.5700124295013147	CS4225,CS4245,CS5346,CS6240,CS2030,CS1280,CS3230,CS2108,CS4347,CS6203,CS4248,CS5241
794	3	0	9	3.389088759401349	CS5424,CS3237,CS4344,CS3103,CS3220,CS6270,CS5422,CS5229,CS5233,CS3281,CS2100,CS4231,CS4222
795	3	1	9	3.536131629152763	CS6206,CS5424,CS3237,CS5422,CS3220,CS6240,CS6270,CS5223,CS6205,CS3284,CS5233,CS5248,CS3282,CS6212,CS6207,CS5321,CS6204
796	3	1	8	3.4857663186214385	CS5322,CS5249,CS5476,CS2108,CS6211,CS4271,CS5342,CS6212,CS3245,CS5246,CS6207
797	3	1	1	3.99649981098329	CS4215,CS5240,CS6202,CS5339,CS4247,CS6280,CS5228,CS3211,CS4244,CS5271,CS3234,CS4220,CS5242,CS5214,CS5246,CS6215,CS4214
798	3	1	8	3.610512900149689	CS5346,CS6240,CS3103,CS5249,CS1101S,CS2100,CS1020E,CS4244,CS2040C,CS5224,CS5424,CS3283,CS1281,CS4231,CS1020,CS6244,CS5476,CS3245,CS5231,CS1010J
799	3	1	7	3.86582345113936	CS5238,CS5234,CS4232,CS6234,CS5344,CS4248,CS3236,CS4244,CS5222,CS5330,CS4243,CS3244,CS3230,CS6222,CS3211,CS6244,CS3225,CS3240,CS4234,BT5110
800	3	0	8	3.278515834624903	CS3202,CS1010S,CS3201,CS2113,CS5232,CS5272,CS3219,CS3882,CS6280,CS3226,CS3281,CS4880,CS4271,CS4239,CS3271,CS2103T,CS1020E
801	3	1	1	3.500392689817203	CS2040,CS5232,CS6207,CS3219,CS3205,CS6280,CS5228,CS5331,CS4880,CS3281,CS6213,CS2010,CS3223,CS6215,CS4218,CS1020E
802	4	1	1	4.122507177876896	CS4226,CS3237,CS4216,CS4344,CS6202,CS5223,CS4237,CS2103,CS5248,CS6211,CS2100,CS4231,CS5214,CS5215,CS6204
803	4	0	9	4.2578304444539485	CS6206,CS5237,CS5339,CS4350,CS4235,CS4351,CS5242,CS6220,CS6207,CS3201,CS4244,CS3203,CS4243,CS3283,CS6241,CS4247,CS6243,CS6244,CS3240,CS4240,CS5246,CS5215,CS4249
804	4	0	1	4.3905203382165645	CS3221,CS2107,CS5476,CS6211,CS4257,CS4239,CS5322,CS5439
805	3	0	2	3.0324182143521643	CS3201,CS4211,CS5232,CS2113,CS3219,CS3283,CS2103T,CS3284,CS3203,CS3217,CS3282,CS3281,CS3216,CS6220,CS4239,CS4218,CS3882,CS6222
806	3	0	3	3.556979289882564	CS4243,CS3243,CS2220,CS5230,CS3236,CS3230,CS6244,CS4232,CS4234,CS4231,CS5234,CS3235,CS4248
807	3	1	1	3.4950060946279926	CS5223,CS5222,CS6213,CS6211,CS3282,CS2100,CS4231,CS4223,CS3210
808	3	0	0	3.657882356485801	CS2040,CS2030,CS6270,CS2220,CS1010,CS5228,CS5230,CS3236,CS6234,CS6213,CS4234,CS2010,CS5236,CS4221,CS3233,CS1020,CS2020,CS1020E
809	3	1	9	3.8103005139542163	CS3241,CS5237,CS4247,CS5343,CS6243,CS6241,CS5222,CS3211,CS3242,CS4235,CS6213,CS4240,CS4257,CS4345,CS5246,CS3218
810	4	1	8	4.826396908012983	CS6206,CS3221,CS2040,CS1101S,CS3271,CS1020E,CS1010S,CS3201,CS1010E,CS3203,CS3226,CS2040C,CS4218,CS3220,CS2113,CS2030,CS3205,CS3282,CS1020,CS2020,CS2103T,CS4237,CS2103,BT5110,CS1010J
811	3	1	9	3.214958246445033	CS3237,CS3281,CS6231,CS6220,CS3271,CS3202,CS3234,CS3217,CS3226,CS2102,CS4271,CS4218,CS3882,CS2113,CS3205,CS4238,CS4239,CS2103T,CS3219,CS6280,CS2103
812	4	1	1	4.068429592893919	CS6206,CS4216,CS4220,CS6231,CS5332,CS5344,CS4214,CS5271,CS3235,CS4243,CS3243,CS3212,CS4239,CS6202,CS3211,CS5476,CS3240,CS4240,CS4236,CS5322,CS5246
813	3	1	1	3.1204957861061438	CS2104,CS4215,CS1010FC/X,CS4216,CS1020E,CS6202,CS1231,CS3211,CS3212,CS5271,CS6208,CS5214,CS5344,CS6215,CS6207,CS1010J,CS4214,CS6222
814	4	1	3	4.9569925083914175	CS5237,CS5238,CS2220,CS6234,CS5230,CS3236,CS3230,CS3225,CS4232,CS4234,CS4257,CS4231,CS4222,CS3233,CS5236
815	4	0	3	4.541636343686892	CS3243,CS5425,CS3244,CS5228,CS4244,CS5215,CS6208,CS5242,BT5110,CS4278,CS4246,CS6207
816	4	1	0	4.617874687338509	CS3237,CS5229,CS4344,CS3220,CS6270,CS6205,CS5248,CS3281,CS4257,CS2040C
817	2	0	6	2.9275373864869016	CS5424,CS4243,CS6270,CS3244,CS5228,CS4237,CS5239,CS6244,CS5233,CS3249,CS5242,CS2100,CS4231,CS4345,CS5224
818	3	0	9	3.83256830839721	CS1010FC/X,CS2040,CS1010E,CS1010S,CS2030,CS6208,CS2010,CS2040C,CS1020E
819	3	1	4	3.8365810872964192	CS4243,CS5237,CS3241,CS4216,CS6280,CS5271,CS3234,CS5246,CS3249,CS5344,CS3218
820	2	0	2	2.9861446776396408	CS6206,CS4243,CS4245,CS5345,CS5249,CS3284,CS2108,CS4235,CS6213,CS5342,CS6212,CS4248,CS5241
821	3	0	2	3.8076187116222835	CS4215,CS5271,CS1101S,CS6231,CS4236,CS5214,CS4214,CS6230,CS5218,CS2020
822	3	1	1	3.493651285138873	CS2309,CS1010S,CS1010FC/X,CS2030,CS1231,CS1101S,CS2010,CS1010,CS5344,CS1020E
823	3	1	1	3.5196123833747315	CS5425,CS5346,CS6280,CS5228,CS3205,CS6213,CS4221,CS5322,CS5344
824	3	1	4	3.5691727414352723	CS2104,CS4215,CS4216,CS5345,CS6202,CS5218,CS3234,CS5219,CS5340,CS3212,CS5215,CS4212,CS4214
825	3	1	3	3.7201774848873113	CS5346,CS2220,CS6280,CS5343,CS2107,CS6209,CS6241,CS5331,CS6243,CS4220,CS2108,CS6213,CS6211,CS5226,CS5231
826	3	1	4	3.3965884548691183	CS4215,CS4216,CS3201,CS6202,CS1231,CS3283,CS5271,CS3217,CS5214,CS4271,CS4239,CS3212,CS6215
827	3	1	7	3.1815600055755784	CS4215,CS4216,CS6202,CS2220,CS3205,CS5223,CS2103,CS4220,CS5214,CS4221,CS2113T,CS3271,CS5218
828	3	1	1	3.626216860965516	CS3247,CS3241,CS4216,CS3281,CS4220,CS4235,CS4351,CS2113T,CS3271,CS5219,CS3218,CS2113,CS5343,CS6241,CS4212,CS4215,CS3219,CS3211,CS3249,CS2010,CS5246
829	3	0	0	3.6641905704000863	CS4243,CS3241,CS3247,CS5244,CS3283,CS4237,CS6241,CS6243,CS3240,CS3242,CS4351,CS5342,CS4241,CS4249
830	3	1	0	3.0547450106802243	CS4224,CS6280,BT5110,CS4220,CS3223,CS6220,CS4221,CS5322,CS6203
831	4	1	1	4.8549723757548495	CS5237,CS5439,CS3211,CS3281,CS3242,CS4238,CS6231,CS4236,CS6230,CS5231
832	3	0	4	3.616334946509725	CS5331,CS4238,CS4347,CS4257,CS4271,CS5332,CS5439,CS4249
833	4	0	7	4.35483081575838	CS4215,CS4247,CS2220,CS4351,CS4240,CS5342,CS3245,CS5215
834	3	1	8	3.759015656796199	CS3243,CS5425,CS4344,CS5229,CS5339,CS6270,CS3244,CS6243,CS6244,CS4220,CS6213,CS3223,CS5226,BT5110,CS4248,CS5321,CS6204
835	3	1	5	3.8524024166898037	CS2106,CS3271,CS3202,CS3201,CS3234,CS5222,CS6211,CS3882,CS5232,CS3220,CS5272,CS3283,CS4880,CS3282,CS2103T,CS3211,CS2103,CS3210,CS4249
836	2	1	3	2.9009923511369995	CS5237,CS5322,CS5238,CS5234,CS6234,CS3236,CS5230,CS3211,CS3230,CS3249,CS4232,CS6211,CS4234,CS4257,CS4231,CS4345,CS5236,CS2106
837	3	0	1	3.635064246387955	CS4225,CS5424,CS5425,CS5346,CS4224,CS5228,CS2102,CS6213,CS5226,CS6220,CS4221,CS5344
838	4	1	3	4.211161837489094	CS1010S,CS1010FC/X,CS1231,CS1280,CS5223,CS3211,CS2281,CS6211,CS4231,CS5246,CS1020,CS2020
839	3	1	2	3.8437252350852074	CS2309,CS1010FC/X,CS1010S,CS1010E,CS2040,CS2030,CS1280,CS5330,CS2010,CS1101S,CS2040C,CS1010,CS5234,CS2020
840	3	1	8	3.92594433491016	CS5237,CS5339,CS5230,BT5110,CS5478,CS5330,CS3233,CS5340,CS4232,CS4234,CS4257,CS3225,CS5236,CS4231,CS5234,CS4278,CS5215
841	3	0	3	3.637808111224188	CS5346,CS5233,CS4220,CS2281,CS3281,CS4347,CS2100,CS6220,CS4241,CS4235,CS5344,CS4245,CS5425,CS3284,CS2102,CS4345,CS6280,CS6213,CS5322,CS3210
842	4	1	1	4.422559038048911	CS5425,CS5346,CS4224,CS5322,CS2220,CS4220,CS2102,CS5226,CS3223,CS5344,CS6203
843	2	0	1	2.013068587368531	CS5346,CS5345,CS4224,CS5322,CS5228,CS5478,CS3284,CS4220,CS2108,CS3210,CS6212,CS4241,BT5110,CS5344,CS6203,CS4248
844	3	0	1	3.1433805188907766	CS5237,CS3220,CS5238,CS4350,CS5234,CS2220,CS3236,CS5239,CS3225,CS3233,CS4232,CS6211,CS4351,CS4221,CS4345,CS5250,CS4231
845	3	1	9	3.45287081595636	CS1010FC/X,CS2040,CS4224,CS6280,CS4237,CS5223,CS3211,CS6203,CS6211,CS2010,CS1101S,CS4231,CS2106,CS5215,CS4246
846	3	0	1	3.5008151576711035	CS4215,CS3243,CS6202,CS5223,CS5478,CS3211,CS5215,CS6213,CS4232,CS4347,CS5214,CS5242,CS6234,CS5250,CS3212,CS4212,CS5218,CS4214
847	3	0	0	3.3453882828112484	CS5339,CS6270,CS5242,CS1010,CS4248,CS1010S,CS5425,CS1010E,CS5228,CS5330,CS6208,CS2040C,CS5236,CS4345,CS5345,CS1231,CS5478,CS1281,CS6222,CS3233,CS1010J
848	3	0	1	3.1133839705371043	CS5237,CS6240,CS1280,CS5249,CS6234,CS1020E,CS3233,CS5236,CS3245,CS1231,CS2220,CS5342,CS4231,CS4247,CS5230,CS3225,CS4234,CS5234,CS5246,CS4242
849	4	0	7	4.781953932097878	CS3247,CS3103,CS3882,CS6280,CS5331,CS5219,CS3234,CS3281,CS5476,CS6211,CS4240,CS4271,CS3216,CS4239,CS4257,CS3212,CS5231,CS2103T
850	3	0	4	3.589990793893606	CS5237,CS5339,CS3281,CS5340,CS4235,CS5242,CS6220,CS3201,CS3284,CS3203,CS4271,CS3882,CS3243,CS4239,CS2103T,CS6222,CS4247,CS6280,CS6243
851	3	1	5	3.042083034977636	CS4344,CS4224,CS6270,CS4350,CS4214,CS5271,CS5219,CS3218,CS5321,CS4225,CS5424,CS5345,CS3283,CS3282,CS5214,CS6212,CS4212,CS6202,CS5248,CS5246,CS6203
852	3	1	2	3.976616394282261	CS2113,CS5232,CS5272,CS3219,CS4211,CS3205,CS3284,CS4880,CS3281,CS3282,CS5234,CS2113T,CS3271,CS4218,CS3882
853	3	1	1	3.1091417147320737	CS4215,CS3211,CS5219,CS3234,CS5271,CS5344,CS6215,CS5215,CS5218,CS4214
854	3	0	8	3.7190132134183287	CS4215,CS4216,CS3283,CS3236,CS3234,CS5219,CS5271,CS3225,CS5236,CS6234,CS3212,CS6215
855	2	0	1	2.9456941574972384	CS5238,CS2220,CS5234,CS3236,CS5331,CS3284,CS3225,CS4238,CS4232,CS6208,CS6211,CS5236,CS6234,CS3233,CS6230
856	4	1	0	4.197801151136779	CS5424,CS4226,CS1231,CS6234,CS5223,CS4237,CS3236,CS5230,CS5330,CS3281,CS3282,CS4234,CS4257,CS6213,CS4231,CS4241,CS5321,CS6204
857	3	1	4	3.8843440164053935	CS2309,CS5346,CS1231,CS1280,CS6243,CS4242,CS5222,BT5110,CS5233,CS4220,CS1281,CS4351,CS5226,CS2040C,CS5322,CS3210,CS6207
858	3	0	1	3.6265602435654816	CS1010S,CS2040,CS5346,CS6240,CS2030,CS3882,CS1280,CS1281,CS2040C,CS1010,CS1020,CS2020,CS1020E
859	2	1	1	2.948464247710986	CS3247,CS1010FC/X,CS5240,CS3241,CS4247,CS6241,CS6243,CS3242,CS3249,CS3240,CS5246,CS4249
860	3	0	7	3.5014316171955624	CS5424,CS5425,CS5346,CS4224,CS4220,CS2102,CS5322,CS6203
861	2	1	3	2.987735423730219	CS1010FC/X,CS1010E,CS5345,CS1231,CS5346,CS5228,CS4220,CS1281,CS2102,CS2010,CS6220,CS1010,CS5322,CS5344,CS6203,CS1010J,CS2020
862	3	0	1	3.569029037465312	CS3237,CS5229,CS3103,CS3220,CS6205,CS5248,CS3281,CS6213,CS4231,CS2105,CS5321,CS6204
863	4	0	2	4.579368902427152	CS5424,CS6234,CS5223,CS3211,CS5239,CS5222,CS5233,CS2281,CS6213,CS3282,CS3281,CS4231,CS4345,CS2106,CS3210,CS5224,CS4223
864	3	0	6	3.8320446677929616	CS6206,CS3247,CS3241,CS5223,CS3242,CS4235,CS4351,CS2106,CS4248,CS5425,CS3218,CS4243,CS5345,CS6241,CS3210,CS5240,CS6243,CS3249,CS4240,CS4278,CS4249
865	3	0	1	3.2100299499229235	CS5237,CS5234,CS4232,CS1101S,CS4235,CS6234,CS3234,CS3217,CS5236,CS2113,CS2220,CS1281,CS3216,CS4231,CS5230,CS3225,CS2103,CS2010,CS3233
866	4	1	1	4.6809409614488455	CS5237,CS3241,CS3242,CS4235,CS4351,CS4257,CS6234,CS3236,CS5330,CS6211,CS5236,CS3235,CS2220,CS6243,CS3225,CS3240,CS3249,CS4240,CS5234,CS5246,CS4249
867	3	1	5	3.3947252907643413	CS4243,CS5424,CS5425,CS3220,CS5238,CS5345,CS6207,CS4245,CS3283,CS5249,CS5478,CS3282,CS4235,CS2100,CS5244,CS5246,CS5224,CS4248
868	3	1	5	3.7900221712397495	CS4216,CS6240,CS3103,CS5223,CS6205,CS4347,CS4222,CS4226,CS4245,CS3234,CS5321,CS6204,CS5424,CS3220,CS5345,CS3282,CS5214,CS4231,CS5241,CS4237,CS6213,CS3212
869	3	0	9	3.182617279165725	CS6206,CS4216,CS3281,CS4257,CS4214,CS1020E,CS2309,CS5228,CS3236,CS6208,CS5236,CS5345,CS3244,CS3230,CS1020,CS4215,CS5229,CS3225,CS4234,CS4240,CS3233
870	3	1	2	3.949830203754989	CS5231,CS5345,CS4239,CS2107,CS6209,CS5331,CS4242,CS3284,CS4235,CS4347,CS4271,CS6212,CS5244,CS3245,CS3235,CS5439,CS4248
871	3	0	1	3.7366078767597455	CS3241,CS4224,CS2107,CS4347,CS6231,CS5344,CS4248,CS5228,CS6209,CS3284,CS3235,CS5439,CS5424,CS4211,CS2220,CS3205,CS5244,CS4239,CS5241,CS6280,CS4240,CS5226,CS3223
872	4	0	4	4.0033465400954835	CS4245,CS5238,CS3283,CS4237,CS5223,CS5246,CS5330,CS3225,CS6213,CS4234,CS5342,CS6212,CS5234,CS3210,CS5224,CS4242,CS4248,CS5241
873	3	1	5	3.847376415039182	CS4237,CS5222,CS3281,CS4238,CS3282,CS6211,CS6213,CS2106,CS4231,CS4345,CS4223,CS3235,CS5224
874	4	1	1	4.672379077029618	CS2104,CS4215,CS5424,CS4216,CS3234,CS5219,CS5222,CS5214,CS2106,CS3212,CS5215,CS5218
875	3	0	4	3.4016450936057647	CS6206,CS5345,CS6240,CS3283,CS5249,CS4242,CS4235,CS5342,CS4241,CS3245,CS5246,CS6207,CS6222
876	3	0	1	3.1670362979115287	CS5424,CS4225,CS5322,CS4224,CS5346,CS2220,BT5110,CS4220,CS2102,CS6213,CS6220,CS4221,CS3223,CS5344
877	3	1	7	3.4448147087721974	CS4215,CS4216,CS5331,CS3211,CS5219,CS3234,CS5332,CS3212,CS6215
878	3	1	7	3.41110208877813	CS5424,CS3221,CS3237,CS3220,CS6270,CS5223,CS4237,CS4244,CS6209,CS5248,CS5476,CS3281,CS6213,CS4236,CS4271,CS4222,CS5231,CS3882
879	2	0	3	2.470830415385086	CS2040,CS1280,CS3281,CS2113T,CS3271,CS2309,CS3201,CS1010E,CS3217,CS3226,CS3203,CS2040C,CS3882,CS4211,CS5272,CS3205,CS6241,CS3282,CS4239,CS1010FC/X,CS3219,CS6280,CS3211,CS2103
880	3	1	9	3.736032299641504	CS3202,CS4211,CS6270,CS5223,CS3283,CS3212,CS3284,CS5233,CS2113T,CS3882
881	3	1	9	3.381767372297786	CS5424,CS4225,CS5322,CS2220,BT5110,CS3225,CS4232,CS4221,CS6220,CS3223,CS5344,CS6203,CS5321
882	3	0	1	3.305340185019781	CS5237,CS5223,BT5110,CS4232,CS2100,CS6220,CS2106,CS6207,CS5425,CS4244,CS5330,CS5236,CS4243,CS3244,CS5240,CS3225,CS6244,CS6213,CS5234
883	3	1	2	3.0197524203538726	CS6206,CS4215,CS4245,CS6240,CS3234,CS3281,CS5332,CS1281,CS4239,CS6230,CS5231
884	3	1	5	3.5481073508841856	CS3221,CS3241,CS4216,CS6280,CS6241,CS5248,CS3284,CS2103,CS4257,CS4271,CS4231,CS4239,CS4212
885	2	1	1	2.0569222173965125	CS5238,CS2220,CS6234,CS5228,CS3236,CS3230,CS5330,CS4232,CS4257,CS4231,CS5236,CS5234,CS4248
886	4	0	2	4.1449443557457055	CS6206,CS2040,CS4211,CS2030,CS3205,CS3203,CS3281,CS3217,CS1101S,CS3240,CS4271,CS1010,CS5246,CS1010J,CS2020
887	3	1	1	3.778175172644608	CS3103,CS6270,CS5223,CS2100,CS4222,CS5222,CS6211,CS4345,CS6204,CS5424,CS3220,CS5239,CS3282,CS5214,CS4231,CS5244,CS4237,CS6213,CS3210
888	3	1	9	3.823358044426121	CS5346,CS4224,BT5110,CS4220,CS6220,CS5344,CS5425,CS5228,CS2102,CS5424,CS4225,CS2220,CS3223,CS4215,CS6280,CS6213,CS5226,CS5322,CS6203
889	3	1	3	3.8352888239062315	CS4225,CS4245,CS3283,CS5228,CS5331,CS4220,CS4347,CS6213,CS6231,CS4221,CS5344,CS6230
890	3	1	6	3.8725005305244977	CS4225,CS5424,CS5425,CS4211,CS4224,CS4344,CS2220,CS6280,CS3205,CS5228,CS3234,CS3226,CS4880,CS6213,CS4271,CS4221,CS4218
